id,name_x,artist,album,release_date,duration_ms_x,added_at,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,time_signature
6lP7JMhNlFBiF3M0WkyjEM,Straight Outta Compton,N.W.A.,Take Me Home Tonight,2011-01-01,252706,2019-01-28 01:21:55+00:00,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']",0.83,0.965,8,-4.111,1,0.182,0.0398,0.0,0.128,0.366,102.86,audio_features,spotify:track:6lP7JMhNlFBiF3M0WkyjEM,https://api.spotify.com/v1/tracks/6lP7JMhNlFBiF3M0WkyjEM,https://api.spotify.com/v1/audio-analysis/6lP7JMhNlFBiF3M0WkyjEM,4
6mY33jJTKxC9YdbvZ7RaXh,Hungry Like The Wolf,Duran Duran,Take Me Home Tonight,2011-01-01,203600,2019-01-28 01:21:55+00:00,nan,0.652,0.912,0,-4.951,1,0.0928,0.0191,0.0,0.205,0.541,129.465,audio_features,spotify:track:6mY33jJTKxC9YdbvZ7RaXh,https://api.spotify.com/v1/tracks/6mY33jJTKxC9YdbvZ7RaXh,https://api.spotify.com/v1/audio-analysis/6mY33jJTKxC9YdbvZ7RaXh,4
6pBvmR7PWt1CH0MC0IxftW,Oh Sherrie,That Loser That Always Shows Up At The Party With A Guitar,Take Me Home Tonight,2011-01-01,37186,2019-01-28 01:21:55+00:00,nan,0.696,0.15,9,-17.005,1,0.183,0.853,0.0,0.112,0.639,127.122,audio_features,spotify:track:6pBvmR7PWt1CH0MC0IxftW,https://api.spotify.com/v1/tracks/6pBvmR7PWt1CH0MC0IxftW,https://api.spotify.com/v1/audio-analysis/6pBvmR7PWt1CH0MC0IxftW,4
3YnwIp2b99p3e5dsFTXIIx,Dunno,Mac Miller,Swimming,2018-08-03,237093,2019-01-17 00:13:59+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.622,0.229,1,-11.322,1,0.0445,0.768,0.00906,0.134,0.0998,81.87,audio_features,spotify:track:3YnwIp2b99p3e5dsFTXIIx,https://api.spotify.com/v1/tracks/3YnwIp2b99p3e5dsFTXIIx,https://api.spotify.com/v1/audio-analysis/3YnwIp2b99p3e5dsFTXIIx,4
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),Kodak Black,Dying to Live,2018-12-14,228759,2019-01-04 00:15:14+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,audio_features,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,https://api.spotify.com/v1/tracks/0FZ4Dmg8jJJAPJnvBIzD9z,https://api.spotify.com/v1/audio-analysis/0FZ4Dmg8jJJAPJnvBIzD9z,4
15eaTEZMA2CqOxBvyuosLI,In the Flesh,Kodak Black,Dying to Live,2018-12-14,188909,2019-01-04 00:15:14+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.735,0.521,1,-7.336,1,0.275,0.595,0.0,0.12,0.538,173.977,audio_features,spotify:track:15eaTEZMA2CqOxBvyuosLI,https://api.spotify.com/v1/tracks/15eaTEZMA2CqOxBvyuosLI,https://api.spotify.com/v1/audio-analysis/15eaTEZMA2CqOxBvyuosLI,4
1CjgBZsDOXNUs9aZdzOqSu,Needing Something,Kodak Black,Dying to Live,2018-12-14,192081,2019-01-04 00:15:14+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.572,0.711,11,-4.977,1,0.423,0.326,0.0,0.106,0.445,119.995,audio_features,spotify:track:1CjgBZsDOXNUs9aZdzOqSu,https://api.spotify.com/v1/tracks/1CjgBZsDOXNUs9aZdzOqSu,https://api.spotify.com/v1/audio-analysis/1CjgBZsDOXNUs9aZdzOqSu,5
1XJBDDpeuZaj5fvmwhdIMw,Take One,Kodak Black,Dying to Live,2018-12-14,165517,2019-01-04 00:15:14+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.66,0.615,1,-7.2,1,0.47,0.114,0.0,0.315,0.501,174.034,audio_features,spotify:track:1XJBDDpeuZaj5fvmwhdIMw,https://api.spotify.com/v1/tracks/1XJBDDpeuZaj5fvmwhdIMw,https://api.spotify.com/v1/audio-analysis/1XJBDDpeuZaj5fvmwhdIMw,4
26FpOENKQstjLRhX1fxUs9,This Forever,Kodak Black,Dying to Live,2018-12-14,161115,2019-01-04 00:15:14+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.795,0.691,1,-5.193,0,0.328,0.00385,0.0,0.142,0.573,80.862,audio_features,spotify:track:26FpOENKQstjLRhX1fxUs9,https://api.spotify.com/v1/tracks/26FpOENKQstjLRhX1fxUs9,https://api.spotify.com/v1/audio-analysis/26FpOENKQstjLRhX1fxUs9,4
2MShy1GSSgbmGUxADNIao5,Calling My Spirit,Kodak Black,Dying to Live,2018-12-14,152000,2019-01-04 00:15:14+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,0.74,119.985,audio_features,spotify:track:2MShy1GSSgbmGUxADNIao5,https://api.spotify.com/v1/tracks/2MShy1GSSgbmGUxADNIao5,https://api.spotify.com/v1/audio-analysis/2MShy1GSSgbmGUxADNIao5,4
40Rpg3LkZwwzuHJ3GdjMma,Gnarly (feat. Lil Pump),Kodak Black,Dying to Live,2018-12-14,186402,2019-01-04 00:15:14+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.764,0.784,10,-4.003,0,0.0833,0.469,0.0,0.123,0.51,144.981,audio_features,spotify:track:40Rpg3LkZwwzuHJ3GdjMma,https://api.spotify.com/v1/tracks/40Rpg3LkZwwzuHJ3GdjMma,https://api.spotify.com/v1/audio-analysis/40Rpg3LkZwwzuHJ3GdjMma,4
48KTGG6wBPpleE5KsTuiwy,Identity Theft,Kodak Black,Dying to Live,2018-12-14,127345,2019-01-04 00:15:14+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.938,0.696,1,-5.837,1,0.384,0.0416,0.0,0.126,0.756,97.988,audio_features,spotify:track:48KTGG6wBPpleE5KsTuiwy,https://api.spotify.com/v1/tracks/48KTGG6wBPpleE5KsTuiwy,https://api.spotify.com/v1/audio-analysis/48KTGG6wBPpleE5KsTuiwy,4
4KX8vXbouybtUptEyYxtIk,MoshPit (feat. Juice WRLD),Kodak Black,Dying to Live,2018-12-14,164038,2019-01-04 00:15:14+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.769,0.627,7,-4.064,1,0.262,0.394,0.0,0.106,0.49,157.938,audio_features,spotify:track:4KX8vXbouybtUptEyYxtIk,https://api.spotify.com/v1/tracks/4KX8vXbouybtUptEyYxtIk,https://api.spotify.com/v1/audio-analysis/4KX8vXbouybtUptEyYxtIk,4
4VQ46sRJtb6osiD3xfYGHx,Could of Been Different,Kodak Black,Dying to Live,2018-12-14,192000,2019-01-04 00:15:14+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.883,0.823,0,-4.53,1,0.246,0.232,0.0,0.0817,0.35,104.955,audio_features,spotify:track:4VQ46sRJtb6osiD3xfYGHx,https://api.spotify.com/v1/tracks/4VQ46sRJtb6osiD3xfYGHx,https://api.spotify.com/v1/audio-analysis/4VQ46sRJtb6osiD3xfYGHx,4
52Vrauy7m3EtC1aQqj7Rfp,Transgression,Kodak Black,Dying to Live,2018-12-14,135441,2019-01-04 00:15:14+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.57,0.639,7,-4.892,0,0.293,0.625,0.0,0.121,0.85,81.465,audio_features,spotify:track:52Vrauy7m3EtC1aQqj7Rfp,https://api.spotify.com/v1/tracks/52Vrauy7m3EtC1aQqj7Rfp,https://api.spotify.com/v1/audio-analysis/52Vrauy7m3EtC1aQqj7Rfp,4
53iV4HGEGjKtAFrPt0PyfV,From the Cradle,Kodak Black,Dying to Live,2018-12-14,191672,2019-01-04 00:15:14+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.793,0.446,2,-5.926,0,0.0935,0.212,0.0,0.194,0.183,141.013,audio_features,spotify:track:53iV4HGEGjKtAFrPt0PyfV,https://api.spotify.com/v1/tracks/53iV4HGEGjKtAFrPt0PyfV,https://api.spotify.com/v1/audio-analysis/53iV4HGEGjKtAFrPt0PyfV,4
5eMbTELOeo7gEdFAIBix0c,Close to the Grave,Kodak Black,Dying to Live,2018-12-14,221538,2019-01-04 00:15:14+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.638,0.528,1,-6.83,1,0.179,0.044,0.0,0.146,0.368,129.695,audio_features,spotify:track:5eMbTELOeo7gEdFAIBix0c,https://api.spotify.com/v1/tracks/5eMbTELOeo7gEdFAIBix0c,https://api.spotify.com/v1/audio-analysis/5eMbTELOeo7gEdFAIBix0c,4
6JXFDTCAIe5FfiiQYeMgh3,Malcolm X.X.X.,Kodak Black,Dying to Live,2018-12-14,195674,2019-01-04 00:15:14+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.47,0.721,5,-5.864,1,0.399,0.46,0.0,0.648,0.348,169.572,audio_features,spotify:track:6JXFDTCAIe5FfiiQYeMgh3,https://api.spotify.com/v1/tracks/6JXFDTCAIe5FfiiQYeMgh3,https://api.spotify.com/v1/audio-analysis/6JXFDTCAIe5FfiiQYeMgh3,4
7HdNB8nvJOBwHa8hIkzvxp,"If I'm Lyin', I'm Flyin'",Kodak Black,Dying to Live,2018-12-14,130929,2019-01-04 00:15:14+00:00,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.715,0.617,11,-5.558,0,0.24,0.0996,3.41e-06,0.186,0.283,176.117,audio_features,spotify:track:7HdNB8nvJOBwHa8hIkzvxp,https://api.spotify.com/v1/tracks/7HdNB8nvJOBwHa8hIkzvxp,https://api.spotify.com/v1/audio-analysis/7HdNB8nvJOBwHa8hIkzvxp,4
1OubIZ0ARYCUq5kceYUQiO,Congratulations (feat. Bilal),Mac Miller,The Divine Feminine,2016-09-16,256426,2018-12-30 22:51:06+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.465,0.225,4,-12.637,0,0.0455,0.948,0.00155,0.18,0.207,57.75,audio_features,spotify:track:1OubIZ0ARYCUq5kceYUQiO,https://api.spotify.com/v1/tracks/1OubIZ0ARYCUq5kceYUQiO,https://api.spotify.com/v1/audio-analysis/1OubIZ0ARYCUq5kceYUQiO,4
1eDS8ii1utvj0PjfQLrDb4,Skin,Mac Miller,The Divine Feminine,2016-09-16,287906,2018-12-30 22:51:06+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.614,0.591,5,-6.919,0,0.0651,0.527,0.0,0.111,0.481,120.04,audio_features,spotify:track:1eDS8ii1utvj0PjfQLrDb4,https://api.spotify.com/v1/tracks/1eDS8ii1utvj0PjfQLrDb4,https://api.spotify.com/v1/audio-analysis/1eDS8ii1utvj0PjfQLrDb4,4
2lpygKqzPFtItQ4ss3cgfb,Cinderella (feat. Ty Dolla $ign),Mac Miller,The Divine Feminine,2016-09-16,480186,2018-12-30 22:51:06+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.545,0.534,8,-6.874,0,0.047,0.235,0.0,0.345,0.24,140.021,audio_features,spotify:track:2lpygKqzPFtItQ4ss3cgfb,https://api.spotify.com/v1/tracks/2lpygKqzPFtItQ4ss3cgfb,https://api.spotify.com/v1/audio-analysis/2lpygKqzPFtItQ4ss3cgfb,4
2puHJmjL4jvO19aEA7kzcb,Soulmate,Mac Miller,The Divine Feminine,2016-09-16,272973,2018-12-30 22:51:06+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.606,0.534,1,-6.904,1,0.512,0.132,1.1e-06,0.148,0.561,111.044,audio_features,spotify:track:2puHJmjL4jvO19aEA7kzcb,https://api.spotify.com/v1/tracks/2puHJmjL4jvO19aEA7kzcb,https://api.spotify.com/v1/audio-analysis/2puHJmjL4jvO19aEA7kzcb,4
4brX8MJs5hxErgq48f9REO,Stay,Mac Miller,The Divine Feminine,2016-09-16,326426,2018-12-30 22:51:06+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.742,0.561,6,-7.017,1,0.139,0.566,0.000135,0.641,0.55,134.01,audio_features,spotify:track:4brX8MJs5hxErgq48f9REO,https://api.spotify.com/v1/tracks/4brX8MJs5hxErgq48f9REO,https://api.spotify.com/v1/audio-analysis/4brX8MJs5hxErgq48f9REO,4
4k5UZm89ZX0YAHUp55zpt9,We (feat. CeeLo Green),Mac Miller,The Divine Feminine,2016-09-16,319272,2018-12-30 22:51:06+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.641,0.637,3,-9.43,0,0.0579,0.794,0.0515,0.131,0.601,138.869,audio_features,spotify:track:4k5UZm89ZX0YAHUp55zpt9,https://api.spotify.com/v1/tracks/4k5UZm89ZX0YAHUp55zpt9,https://api.spotify.com/v1/audio-analysis/4k5UZm89ZX0YAHUp55zpt9,4
5iUQMwxUPdJBFeGkePtM66,Dang! (feat. Anderson .Paak),Mac Miller,The Divine Feminine,2016-09-16,305350,2018-12-30 22:51:06+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.836,0.67,5,-6.907,0,0.23,0.00826,0.000355,0.0837,0.556,107.018,audio_features,spotify:track:5iUQMwxUPdJBFeGkePtM66,https://api.spotify.com/v1/tracks/5iUQMwxUPdJBFeGkePtM66,https://api.spotify.com/v1/audio-analysis/5iUQMwxUPdJBFeGkePtM66,4
66wkCYWlXzSTQAfnsPBptt,My Favorite Part,Mac Miller,The Divine Feminine,2016-09-16,216000,2018-12-30 22:51:06+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.861,0.33,6,-7.194,1,0.0526,0.627,1.93e-06,0.14,0.718,95.016,audio_features,spotify:track:66wkCYWlXzSTQAfnsPBptt,https://api.spotify.com/v1/tracks/66wkCYWlXzSTQAfnsPBptt,https://api.spotify.com/v1/audio-analysis/66wkCYWlXzSTQAfnsPBptt,4
6hzbRKhJHo6cfCHSnNaDS8,"God Is Fair, Sexy Nasty (feat. Kendrick Lamar)",Mac Miller,The Divine Feminine,2016-09-16,500960,2018-12-30 22:51:06+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.467,0.41,2,-12.028,1,0.185,0.328,4.28e-05,0.113,0.136,95.931,audio_features,spotify:track:6hzbRKhJHo6cfCHSnNaDS8,https://api.spotify.com/v1/tracks/6hzbRKhJHo6cfCHSnNaDS8,https://api.spotify.com/v1/audio-analysis/6hzbRKhJHo6cfCHSnNaDS8,4
7bd0BC9RNR6GxJsM3pRwBw,Planet God Damn (feat. Njomza),Mac Miller,The Divine Feminine,2016-09-16,191746,2018-12-30 22:51:06+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.643,0.491,9,-12.87,0,0.641,0.633,0.000109,0.104,0.431,173.147,audio_features,spotify:track:7bd0BC9RNR6GxJsM3pRwBw,https://api.spotify.com/v1/tracks/7bd0BC9RNR6GxJsM3pRwBw,https://api.spotify.com/v1/audio-analysis/7bd0BC9RNR6GxJsM3pRwBw,4
07MbhdbZiKm0HTeE8NbR6S,Avian,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,196693,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.6,0.659,7,-7.638,1,0.156,0.164,0.0,0.444,0.287,74.936,audio_features,spotify:track:07MbhdbZiKm0HTeE8NbR6S,https://api.spotify.com/v1/tracks/07MbhdbZiKm0HTeE8NbR6S,https://api.spotify.com/v1/audio-analysis/07MbhdbZiKm0HTeE8NbR6S,4
0UDBe23HIVLfhqqfHXmAPu,Goosebumpz - Bonus,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,202360,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.671,0.812,1,-5.195,0,0.261,0.0125,0.0,0.133,0.639,144.027,audio_features,spotify:track:0UDBe23HIVLfhqqfHXmAPu,https://api.spotify.com/v1/tracks/0UDBe23HIVLfhqqfHXmAPu,https://api.spotify.com/v1/audio-analysis/0UDBe23HIVLfhqqfHXmAPu,4
19Atl2j1ZSkATkMaxCqYaO,Matches,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,178413,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.732,0.75,9,-6.069,1,0.258,0.221,0.0,0.304,0.364,138.057,audio_features,spotify:track:19Atl2j1ZSkATkMaxCqYaO,https://api.spotify.com/v1/tracks/19Atl2j1ZSkATkMaxCqYaO,https://api.spotify.com/v1/audio-analysis/19Atl2j1ZSkATkMaxCqYaO,4
2UB0VoGZSBReyPdTBQi6z6,Someone Like You,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,256426,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.577,0.599,2,-5.533,1,0.144,0.0443,5.56e-06,0.137,0.0732,134.966,audio_features,spotify:track:2UB0VoGZSBReyPdTBQi6z6,https://api.spotify.com/v1/tracks/2UB0VoGZSBReyPdTBQi6z6,https://api.spotify.com/v1/audio-analysis/2UB0VoGZSBReyPdTBQi6z6,4
2VvkffDcvTSveiYL0OsQbx,Claymation - Bonus,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,232466,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.647,0.864,11,-5.242,0,0.278,0.163,0.0,0.187,0.652,157.971,audio_features,spotify:track:2VvkffDcvTSveiYL0OsQbx,https://api.spotify.com/v1/tracks/2VvkffDcvTSveiYL0OsQbx,https://api.spotify.com/v1/audio-analysis/2VvkffDcvTSveiYL0OsQbx,4
2olXtgowd7lpfOoJ25x6mn,Objects in the Mirror,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,259146,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.642,0.665,1,-6.621,1,0.0566,0.617,1.06e-05,0.108,0.205,76.998,audio_features,spotify:track:2olXtgowd7lpfOoJ25x6mn,https://api.spotify.com/v1/tracks/2olXtgowd7lpfOoJ25x6mn,https://api.spotify.com/v1/audio-analysis/2olXtgowd7lpfOoJ25x6mn,4
2tiq6cUBGeY3i0vG5jpmBF,Youforia,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,241640,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.139,0.651,8,-5.379,1,0.052,0.0808,0.0,0.0682,0.115,179.27,audio_features,spotify:track:2tiq6cUBGeY3i0vG5jpmBF,https://api.spotify.com/v1/tracks/2tiq6cUBGeY3i0vG5jpmBF,https://api.spotify.com/v1/audio-analysis/2tiq6cUBGeY3i0vG5jpmBF,3
3ggyi377aqemoHS7o1bL8S,Watching Movies,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,220466,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.447,0.731,10,-5.639,0,0.393,0.116,0.0,0.405,0.29,90.61,audio_features,spotify:track:3ggyi377aqemoHS7o1bL8S,https://api.spotify.com/v1/tracks/3ggyi377aqemoHS7o1bL8S,https://api.spotify.com/v1/audio-analysis/3ggyi377aqemoHS7o1bL8S,5
4IENHVcxVZ6eTKTbZslOPT,The Star Room,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,275333,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.464,0.677,8,-5.328,1,0.161,0.468,0.0,0.46,0.39,75.037,audio_features,spotify:track:4IENHVcxVZ6eTKTbZslOPT,https://api.spotify.com/v1/tracks/4IENHVcxVZ6eTKTbZslOPT,https://api.spotify.com/v1/audio-analysis/4IENHVcxVZ6eTKTbZslOPT,4
4M5NBlOZi6L0RWI0QtYNhx,REMember,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,268360,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.468,0.464,9,-9.835,1,0.149,0.0966,0.0,0.115,0.0878,139.974,audio_features,spotify:track:4M5NBlOZi6L0RWI0QtYNhx,https://api.spotify.com/v1/tracks/4M5NBlOZi6L0RWI0QtYNhx,https://api.spotify.com/v1/audio-analysis/4M5NBlOZi6L0RWI0QtYNhx,4
4PtRCqB5CoSNkQFbqCR3Jl,S.D.S.,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,184546,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.533,0.871,1,-4.669,1,0.4,0.246,0.0,0.146,0.309,93.454,audio_features,spotify:track:4PtRCqB5CoSNkQFbqCR3Jl,https://api.spotify.com/v1/tracks/4PtRCqB5CoSNkQFbqCR3Jl,https://api.spotify.com/v1/audio-analysis/4PtRCqB5CoSNkQFbqCR3Jl,4
5DBzxfc5y8rDo4EuveQoTK,Bird Call,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,128720,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.674,0.839,7,-7.504,1,0.279,0.161,0.0251,0.395,0.559,100.046,audio_features,spotify:track:5DBzxfc5y8rDo4EuveQoTK,https://api.spotify.com/v1/tracks/5DBzxfc5y8rDo4EuveQoTK,https://api.spotify.com/v1/audio-analysis/5DBzxfc5y8rDo4EuveQoTK,4
5zA7KBy1cWxv4NTU1gL7MU,Red Dot Music,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,367920,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.564,0.688,5,-6.76,0,0.431,0.154,0.0,0.158,0.264,149.143,audio_features,spotify:track:5zA7KBy1cWxv4NTU1gL7MU,https://api.spotify.com/v1/tracks/5zA7KBy1cWxv4NTU1gL7MU,https://api.spotify.com/v1/audio-analysis/5zA7KBy1cWxv4NTU1gL7MU,4
6RCOq0FwQ2RFxQ4KVPlzRd,I Am Who Am (Killin' Time),Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,301093,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.357,0.665,4,-7.905,0,0.217,0.647,0.0,0.15,0.193,75.679,audio_features,spotify:track:6RCOq0FwQ2RFxQ4KVPlzRd,https://api.spotify.com/v1/tracks/6RCOq0FwQ2RFxQ4KVPlzRd,https://api.spotify.com/v1/audio-analysis/6RCOq0FwQ2RFxQ4KVPlzRd,4
6gxKXtVPrI1JGfAsTv9mkd,Suplexes Inside of Complexes and Duplexes,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,167440,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.439,0.755,4,-6.697,0,0.506,0.774,2.89e-05,0.129,0.461,80.883,audio_features,spotify:track:6gxKXtVPrI1JGfAsTv9mkd,https://api.spotify.com/v1/tracks/6gxKXtVPrI1JGfAsTv9mkd,https://api.spotify.com/v1/audio-analysis/6gxKXtVPrI1JGfAsTv9mkd,4
6zxM5IvfJ1pye1wIQw9KyE,Gees,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,175680,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.61,0.658,1,-4.928,1,0.356,0.181,0.0,0.636,0.619,188.182,audio_features,spotify:track:6zxM5IvfJ1pye1wIQw9KyE,https://api.spotify.com/v1/tracks/6zxM5IvfJ1pye1wIQw9KyE,https://api.spotify.com/v1/audio-analysis/6zxM5IvfJ1pye1wIQw9KyE,4
7hBZh5jdYbs0ZmoXtIScPC,Aquarium,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,278053,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.515,0.773,7,-7.363,1,0.153,0.405,0.0,0.645,0.397,142.089,audio_features,spotify:track:7hBZh5jdYbs0ZmoXtIScPC,https://api.spotify.com/v1/tracks/7hBZh5jdYbs0ZmoXtIScPC,https://api.spotify.com/v1/audio-analysis/7hBZh5jdYbs0ZmoXtIScPC,4
7lkB4FUHLtTkApE8AylJFH,O.K. - Bonus,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,160866,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.829,0.738,1,-7.014,1,0.387,0.0785,0.0,0.273,0.701,115.195,audio_features,spotify:track:7lkB4FUHLtTkApE8AylJFH,https://api.spotify.com/v1/tracks/7lkB4FUHLtTkApE8AylJFH,https://api.spotify.com/v1/audio-analysis/7lkB4FUHLtTkApE8AylJFH,4
7rV9dxQph8QTjjVabf5Ymc,I'm Not Real,Mac Miller,Watching Movies With The Sound Off (Deluxe Edition),2013-01-01,203400,2018-12-30 22:49:58+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.498,0.686,1,-5.681,1,0.2,0.349,0.0,0.545,0.777,152.243,audio_features,spotify:track:7rV9dxQph8QTjjVabf5Ymc,https://api.spotify.com/v1/tracks/7rV9dxQph8QTjjVabf5Ymc,https://api.spotify.com/v1/audio-analysis/7rV9dxQph8QTjjVabf5Ymc,4
09VACB0akCnPueTFnjN5Pn,Rush Hour,Mac Miller,GO:OD AM,2015-09-18,201840,2018-12-30 22:49:51+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.602,0.472,6,-5.375,0,0.265,0.262,0.0,0.172,0.304,163.817,audio_features,spotify:track:09VACB0akCnPueTFnjN5Pn,https://api.spotify.com/v1/tracks/09VACB0akCnPueTFnjN5Pn,https://api.spotify.com/v1/audio-analysis/09VACB0akCnPueTFnjN5Pn,4
0cDvVjiJ8iKCYcypWJ71ay,Doors,Mac Miller,GO:OD AM,2015-09-18,78013,2018-12-30 22:49:51+00:00,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",0.497,0.177,2,-15.09,0,0.0392,0.916,5.41e-06,0.343,0.221,134.115,audio_features,spotify:track:0cDvVjiJ8iKCYcypWJ71ay,https://api.spotify.com/v1/tracks/0cDvVjiJ8iKCYcypWJ71ay,https://api.spotify.com/v1/audio-analysis/0cDvVjiJ8iKCYcypWJ71ay,4
